NAME,total_housing_units,owner_occupied,renter_occupied,median_household_income,rent_burden_30_34,rent_burden_35_39,rent_burden_40_49,rent_burden_50_plus,rent_burden_total,education_total,no_schooling,nursery_school,total_population,white_non_hispanic,state,county,tract,pct_renters,pct_cost_burdened,pct_poc,income_inverted,pct_renters_norm,pct_cost_burdened_norm,pct_poc_norm,income_inverted_norm,displacement_risk_score
Census Tract 206; King County; Washington,1171,1032,139,165708,16,7,29,21,139,2840,80,0,4020,1812,53,33,20600,0.11870196413321947,0.5251798561151079,0.5492537313432836,6.034711661476815e-06,0.10293486179661981,0.6220215317108015,0.5693425800633646,0.056728761236887866,0.33775693370191845
Census Tract 207; King County; Washington,1779,796,983,100046,91,168,58,175,983,3193,42,0,4140,2456,53,33,20700,0.552557616638561,0.5005086469989827,0.4067632850241546,9.995402115027087e-06,0.5445525269174053,0.5928010216229086,0.40379942235530997,0.16715388953964272,0.4270767151088166
Census Tract 208; King County; Washington,1798,1428,370,163816,108,28,0,61,370,3484,8,0,4686,3535,53,33,20800,0.20578420467185762,0.5324324324324324,0.24562526675202734,6.1044098256580556e-06,0.19157507085713565,0.6306114625263561,0.216591809068432,0.05867196503239808,0.2743625768710805
Census Tract 209; King County; Washington,1600,1132,468,111923,103,30,0,109,468,3033,13,0,3941,2625,53,33,20900,0.2925,0.5170940170940171,0.3339253996447602,8.934714044477006e-06,0.2798422787193973,0.6124446869127721,0.31917751360307695,0.13758161731758495,0.33726152413820787
Census Tract 210; King County; Washington,2214,1697,517,115000,91,95,0,63,517,4730,202,0,5786,3527,53,33,21000,0.23351400180668475,0.4816247582205029,0.39042516418942275,8.695652173913043e-06,0.21980097547365932,0.5704349973249928,0.3848180507345084,0.13091650727202223,0.3264926327012957
Census Tract 211; King County; Washington,1627,1145,482,119219,21,14,23,100,482,3360,23,0,4222,2939,53,33,21100,0.2962507682851875,0.3278008298755187,0.3038844149692089,8.387924743539201e-06,0.28366015114528026,0.388246372973132,0.2842763704575775,0.12233698272199107,0.26962996932449523
Census Tract 213; King County; Washington,1827,1134,693,125125,103,27,143,129,693,3326,25,0,4327,2478,53,33,21300,0.3793103448275862,0.5800865800865801,0.4273168477004853,7.992007992007993e-06,0.3682057276446522,0.6870528998188573,0.42767822795586075,0.1112987158849918,0.39855889282609047
Census Tract 214; King County; Washington,1532,1225,307,159100,0,0,114,38,307,2933,0,0,3985,3158,53,33,21400,0.2003916449086162,0.495114006514658,0.20752823086574657,6.285355122564425e-06,0.18608603403598314,0.586411624737219,0.17233127243001645,0.06371676917980514,0.2521364250957559
Census Tract 215; King County; Washington,1719,1538,181,192676,32,0,7,27,181,3310,9,0,4798,3587,53,33,21500,0.10529377545084351,0.36464088397790057,0.25239683201333885,5.190059997093567e-06,0.08928679026587742,0.4318796285412014,0.2244589070033564,0.03317964284338911,0.1947012421634561
Census Tract 216; King County; Washington,2072,1521,551,128571,86,68,47,111,551,3851,50,0,5407,3831,53,33,21600,0.2659266409266409,0.5662431941923775,0.2914740151655262,7.777803703790123e-06,0.2527935017341797,0.6706568328377804,0.2698581633076062,0.10532664200371789,0.324658784970821
Census Tract 217.01; King County; Washington,1457,973,484,180977,107,11,47,96,484,3359,6,0,4599,2233,53,33,21701,0.3321894303363075,0.5392561983471075,0.5144596651445967,5.52556402194754e-06,0.32024178360974426,0.6386935115174961,0.5289193816186528,0.04253358641082484,0.3825970657891795
Census Tract 217.02; King County; Washington,2326,1107,1219,83357,57,0,288,163,1219,3867,27,0,5204,2966,53,33,21702,0.5240756663800515,0.4167350287120591,0.430053804765565,1.1996592967597202e-05,0.5155610125770581,0.493579785779531,0.43085798159386896,0.2229476354142468,0.4157366038411762
Census Tract 218.02; King County; Washington,2221,1315,906,153801,77,1,41,215,906,4073,13,0,6062,3733,53,33,21802,0.40792435839711844,0.3686534216335541,0.384196634774002,6.5019083100890115e-06,0.3973316680106262,0.43663206675747185,0.37758184329785704,0.06975433101333292,0.320324977269822
Census Tract 218.03; King County; Washington,2979,1623,1356,125104,171,149,80,228,1356,4795,33,0,6458,4950,53,33,21803,0.4551863041289023,0.4631268436578171,0.23350882626200065,7.993349533188388e-06,0.44543916644382614,0.5485261197933011,0.20251511922209334,0.11133611841838993,0.3269541309694026
Census Tract 218.04; King County; Washington,2199,1110,1089,121194,60,78,77,343,1089,3487,175,0,5482,3355,53,33,21804,0.495225102319236,0.512396694214876,0.3879970813571689,8.251233559417133e-06,0.48619428964886446,0.606881191020456,0.38199714231846077,0.11852599528897804,0.39839965456918985
Census Tract 219.03; King County; Washington,2850,1299,1551,91450,177,36,90,442,1551,4754,63,0,6635,4210,53,33,21903,0.5442105263157895,0.4803352675693101,0.36548605877920115,1.0934937124111537e-05,0.5360561007037368,0.5689077282558496,0.3558441906149625,0.19334838141922972,0.41353910024844465
Census Tract 219.04; King County; Washington,1961,1432,529,167109,49,0,24,76,529,3890,54,0,5720,3228,53,33,21904,0.26976032636409997,0.28166351606805295,0.4356643356643357,5.984118150428762e-06,0.25669577476421096,0.3336014693855663,0.43737620808128524,0.05531820037274353,0.2707479131509515
Census Tract 219.05; King County; Washington,2128,1657,471,130469,110,58,0,136,471,4170,43,0,5678,3363,53,33,21905,0.2213345864661654,0.6454352441613588,0.40771398379711166,7.6646559719167e-06,0.20740366098862975,0.7644516721627441,0.4049039292255601,0.1021720524300518,0.36973282870174645
Census Tract 219.06; King County; Washington,1834,1312,522,153974,136,26,11,88,522,3318,38,0,4591,2454,53,33,21906,0.2846237731733915,0.5,0.4654759311696798,6.494602984919532e-06,0.2718251401134051,0.5921985815602837,0.47201085049946523,0.0695506565584383,0.35139630718289805
Census Tract 220.01; King County; Washington,2279,1325,954,115795,124,66,61,340,954,4060,38,0,5154,3442,53,33,22001,0.4186046511627907,0.6194968553459119,0.3321691889794335,8.635951465952761e-06,0.4082030394604301,0.7337303180338106,0.3171371756951753,0.12925203527816315,0.3970806421168948
Census Tract 220.03; King County; Washington,2003,1275,728,130066,146,86,50,101,728,3825,72,7,5227,3306,53,33,22003,0.36345481777334,0.5260989010989011,0.36751482686053183,7.6884043485615e-06,0.3520665329689082,0.6231100459823864,0.3582011814386743,0.10283416363736252,0.3590529810068328
Census Tract 220.05; King County; Washington,2074,1362,712,120417,66,73,66,99,712,3420,31,0,4448,2313,53,33,22005,0.343297974927676,0.42696629213483145,0.4799910071942446,8.304475281729324e-06,0.3315490686410713,0.5056976651526018,0.48887423735487123,0.1200103890042489,0.3615328400381983
Census Tract 220.06; King County; Washington,1947,1276,671,128616,46,50,10,44,671,3603,24,0,4373,2919,53,33,22006,0.3446327683615819,0.22354694485842028,0.33249485479076146,7.775082415873607e-06,0.3329077425601413,0.26476836731458286,0.3175155291087371,0.105250771755625,0.25511060268477154
Census Tract 221.01; King County; Washington,1948,1669,279,180345,22,29,0,80,279,3678,27,0,4956,3745,53,33,22101,0.14322381930184805,0.46953405017921146,0.24435028248587576,5.5449277773157005e-06,0.1278954318882276,0.5561147970207682,0.21511055241650107,0.0430734531830528,0.23554855862713742
Census Tract 221.02; King County; Washington,2194,1705,489,175577,0,16,59,63,489,4390,22,0,6480,3952,53,33,22102,0.2228805834092981,0.2822085889570552,0.3901234567901235,5.695506814673904e-06,0.2089773170107827,0.3342470521689945,0.38446753182693183,0.04727163774581766,0.24374088468813165
Census Tract 222.01; King County; Washington,1723,1101,622,128438,78,10,0,178,622,3458,0,0,4646,3575,53,33,22201,0.3609982588508416,0.42765273311897106,0.23052087817477396,7.785857767950296e-06,0.3495660243105082,0.5065106839068665,0.19904376816519906,0.10555119150554741,0.29016791697203026
Census Tract 222.03; King County; Washington,2238,1572,666,154412,18,37,79,124,666,4001,16,0,5563,3717,53,33,22203,0.2975871313672922,0.38738738738738737,0.3318353406435377,6.476180607724788e-06,0.2850204227947673,0.45882052265030987,0.31674931595336503,0.0690370356660134,0.2824068242661139
Census Tract 222.04; King County; Washington,1294,912,382,128625,28,33,33,34,382,2409,0,0,3166,2253,53,33,22204,0.29520865533230295,0.33507853403141363,0.28837650031585593,7.774538386783284e-06,0.282599393987024,0.3968660651294048,0.2662595193107057,0.10523560407645292,0.26274014562589687
Census Tract 222.05; King County; Washington,1985,723,1262,117754,107,47,56,275,1262,3018,11,0,4141,2966,53,33,22205,0.6357682619647356,0.384310618066561,0.28374788698382036,8.492280517010038e-06,0.6292518749377394,0.45517640579514673,0.26088206919676143,0.12524645010142765,0.36763920000776884
Census Tract 223; King County; Washington,1065,992,73,198375,10,9,0,0,73,1979,7,0,2528,1944,53,33,22300,0.06854460093896714,0.2602739726027397,0.2310126582278481,5.040957781978576e-06,0.051880144646914754,0.30826775478480517,0.19961511049015324,0.02902263248688946,0.14719641060219063
Census Tract 224.01; King County; Washington,1538,859,679,174426,13,62,83,161,679,2591,24,0,3499,2570,53,33,22401,0.44148244473342,0.4698085419734904,0.2655044298370963,5.73309025030672e-06,0.4314901344226243,0.5564399043232121,0.239687107839027,0.04831947416486727,0.31898415518743267
Census Tract 224.02; King County; Washington,2837,1424,1413,158260,182,51,47,334,1413,4573,0,0,6098,4786,53,33,22402,0.4980613323933733,0.4345364472753008,0.21515250901935057,6.318716036901302e-06,0.4890812620689609,0.5146637354253563,0.18118903878135043,0.06464688055537215,0.3123952292077599
Census Tract 225.01; King County; Washington,1653,1215,438,190913,55,0,35,60,438,2993,28,0,4450,2791,53,33,22501,0.26497277676951,0.3424657534246575,0.3728089887640449,5.237987984055565e-06,0.25182257221077237,0.4056154668221121,0.3643518554071057,0.03451588817021776,0.26407644565255195
Census Tract 225.02; King County; Washington,2402,1219,1183,146970,100,131,26,215,1183,3561,0,0,4186,2933,53,33,22502,0.49250624479600336,0.3989856297548605,0.2993311036789298,6.804109682248078e-06,0.483426789665235,0.47255744800752986,0.278986405070478,0.07817978755564382,0.32828760757472164
Census Tract 226.03; King County; Washington,2643,1854,789,163413,16,194,95,150,789,4492,38,0,5973,3158,53,33,22603,0.2985244040862656,0.5766793409378961,0.4712874602377365,6.119464179716424e-06,0.2859744640463777,0.6830173754370826,0.4787625934962103,0.059091684522700666,0.3767115293755928
Census Tract 226.04; King County; Washington,1855,1515,340,185016,9,9,40,34,340,3555,20,0,4954,3052,53,33,22604,0.18328840970350405,0.27058823529411763,0.38393217601937824,5.404937951312319e-06,0.1686768087471637,0.3204839382561535,0.37727459927936396,0.03917049871620038,0.2264014612497204
Census Tract 226.05; King County; Washington,2919,1342,1577,132652,223,50,29,325,1577,5298,69,0,7411,3723,53,33,22605,0.5402535114765331,0.39759036144578314,0.49763864525705037,7.538521846636311e-06,0.5320282918136839,0.47090489618046655,0.5093769854792101,0.09865539867212998,0.40274139303637263
Census Tract 226.06; King County; Washington,2488,1799,689,185988,115,0,92,179,689,4634,0,0,6391,3442,53,33,22606,0.27692926045016075,0.5602322206095791,0.46143013612893136,5.376690969309848e-06,0.26399296661640653,0.6635374527787213,0.4673105095026726,0.03838296516659101,0.3583059735160979
Census Tract 227.01; King County; Washington,1655,648,1007,177802,64,43,70,177,1007,2440,9,0,2982,2192,53,33,22701,0.6084592145015105,0.3515392254220457,0.2649228705566734,5.624233698158626e-06,0.6014542475293153,0.41636206131547254,0.23901146142088037,0.04528452385039017,0.3255280735290146
Census Tract 227.02; King County; Washington,1219,942,277,225592,45,0,50,14,277,2467,0,0,4148,2968,53,33,22702,0.22723543888433143,0.3935018050541516,0.2844744455159113,4.432781304301571e-06,0.2134100842127705,0.4660624215889597,0.2617261734631814,0.01206650668867113,0.2383162964883957
Census Tract 227.03; King County; Washington,1044,835,209,228250,0,10,16,31,209,2023,7,0,3078,1727,53,33,22703,0.20019157088122605,0.2727272727272727,0.43892137751786875,4.381161007667032e-06,0.18588238052976022,0.3230174081237911,0.4411601880402895,0.01062731876279176,0.24017182386415817
Census Tract 228.02; King County; Washington,2366,1475,891,164237,41,0,33,132,891,4529,0,0,6380,3329,53,33,22802,0.37658495350803045,0.23120089786756454,0.4782131661442006,6.088761972028227e-06,0.36543157697003853,0.2738336875452715,0.48680876960647124,0.058235698612438984,0.2960774331835551
Census Tract 228.03; King County; Washington,3640,732,2908,174623,210,38,23,480,2908,5704,69,0,7571,2422,53,33,22803,0.798901098901099,0.25825309491059145,0.6800950997226258,5.726622495318486e-06,0.7953032842863352,0.3058742329792112,0.7213520223795779,0.048139151394688065,0.4676671727599531
Census Tract 228.04; King County; Washington,2307,455,1852,103974,58,173,29,373,1852,3481,1,0,4746,1623,53,33,22804,0.8027741655830082,0.341792656587473,0.6580278128950695,9.617789062650278e-06,0.7992456431216872,0.40481825283764533,0.6957145958864263,0.15662593481898868,0.5141011066661869
Census Tract 228.05; King County; Washington,1681,686,995,157866,117,0,25,34,995,2772,19,0,3429,1319,53,33,22805,0.5919095776323617,0.17688442211055277,0.6153397491980169,6.334486209823521e-06,0.5846085248781385,0.20950140774795967,0.6461202754010678,0.06508655727050948,0.37632919132441883
Census Tract 229.01; King County; Washington,1079,900,179,186563,0,7,13,34,179,2331,48,0,3165,1945,53,33,22901,0.16589434661723818,0.3016759776536313,0.3854660347551343,5.360119637870318e-06,0.15097155244184035,0.3573041721145846,0.37905661221535025,0.03792095193384332,0.23131332217640463
Census Tract 229.02; King County; Washington,2663,2007,656,204390,27,0,99,39,656,4837,18,0,6765,4462,53,33,22902,0.24633871573413443,0.25152439024390244,0.3404286770140429,4.892607270414404e-06,0.23285513343559255,0.29790477426050854,0.3267329188879424,0.024886579830068242,0.22059485160352796
Census Tract 230; King County; Washington,2883,1619,1264,182054,107,96,30,166,1264,5186,172,0,7344,3628,53,33,23000,0.43843218869233436,0.31566455696202533,0.5059912854030502,5.492875740165006e-06,0.42838530694577537,0.3738722057635335,0.5190809513287594,0.04162222821402425,0.3407401730630231
Census Tract 231; King County; Washington,1460,1088,372,191250,0,45,11,10,372,3248,50,0,4501,2205,53,33,23100,0.2547945205479452,0.1774193548387097,0.510108864696734,5.228758169934641e-06,0.24146221912648658,0.21013498055364907,0.5238646901407152,0.034258558439337124,0.252430112065047
Census Tract 232.01; King County; Washington,2470,841,1629,111886,103,189,53,230,1629,4375,27,0,5735,1350,53,33,23201,0.6595141700404858,0.3529772866789441,0.7646033129904097,8.937668698496684e-06,0.6534226156438467,0.41806529698853667,0.8195323343794608,0.1376639938761773,0.5071710602220053
Census Tract 232.02; King County; Washington,1889,824,1065,95270,90,9,115,272,1065,3679,23,0,5126,1774,53,33,23202,0.563790365272631,0.4563380281690141,0.6539211861100274,1.049648367796788e-05,0.5559862380976593,0.5404854659874139,0.690943581526616,0.18112417995410407,0.4921348663914483
Census Tract 233; King County; Washington,2458,1848,610,175357,63,62,0,61,610,5349,92,16,7440,3622,53,33,23300,0.2481692432872254,0.30491803278688523,0.5131720430107527,5.702652303586398e-06,0.23471841054001003,0.361144053017091,0.5274234424909591,0.04747085592234566,0.29268919049260145
Census Tract 234.01; King County; Washington,1631,989,642,142875,24,39,49,81,642,3205,86,0,4327,1535,53,33,23401,0.39362354383813614,0.30062305295950154,0.6452507510977583,6.99912510936133e-06,0.38277500083712346,0.35605709109387773,0.6808704066035839,0.08361687076437938,0.37582984232474115
Census Tract 234.03; King County; Washington,1426,1097,329,159405,25,0,0,70,329,2783,20,0,3946,2150,53,33,23403,0.23071528751753156,0.2887537993920973,0.45514445007602633,6.273328942003074e-06,0.21695219002490734,0.3419991808402854,0.4600078983842479,0.06338147599114179,0.2705851863101456
Census Tract 234.04; King County; Washington,1269,1039,230,166979,43,9,15,0,230,2326,9,0,3525,2674,53,33,23404,0.18124507486209615,0.29130434782608694,0.24141843971631205,5.988777031842327e-06,0.16659691706772686,0.34502004316990437,0.21170438363455973,0.05544809125512216,0.1946923587818283
Census Tract 235; King County; Washington,1521,990,531,148894,64,28,40,114,531,3043,10,0,4098,2586,53,33,23500,0.34911242603550297,0.4632768361581921,0.3689604685212299,6.716187354762448e-06,0.33746754476871815,0.5487037704852347,0.359880705165411,0.07572848912494351,0.3304451273860768
Census Tract 236.01; King County; Washington,2024,985,1039,166944,69,38,58,342,1039,3513,23,0,4678,2028,53,33,23601,0.5133399209486166,0.4879692011549567,0.5664814023086789,5.990032585777266e-06,0.5046331963704844,0.5779493375381402,0.5893574170242903,0.055483096440703476,0.4318557618434046
Census Tract 236.03; King County; Washington,2677,911,1766,142731,0,141,102,524,1766,4420,84,0,6510,1419,53,33,23603,0.6596936869630183,0.43431483578708946,0.7820276497695853,7.006186462646517e-06,0.6536053442627334,0.5144012594074038,0.8397756545872809,0.0838137432167087,0.5228990003685317
Census Tract 236.04; King County; Washington,2488,1192,1296,124306,61,59,58,329,1296,4441,67,0,6179,2283,53,33,23604,0.5209003215434084,0.3912037037037037,0.6305227383071694,8.04466397438579e-06,0.5123288583695146,0.46334055686892567,0.6637596331650745,0.11276677901140046,0.4380489568537288
Census Tract 237.01; King County; Washington,1724,1073,651,208289,39,34,27,56,651,3328,6,0,4424,2345,53,33,23701,0.3776102088167053,0.23963133640552994,0.46993670886075944,4.801021657408696e-06,0.36647517488781395,0.2838186750335,0.4771933118075104,0.022333148001590877,0.28745507743260384
Census Tract 237.02; King County; Washington,733,75,658,137656,19,9,15,171,658,983,0,0,1283,308,53,33,23702,0.897680763983629,0.3252279635258359,0.759937646141855,7.264485383855408e-06,0.8958501938477429,0.3851990773674794,0.8141118360732537,0.09101518747231518,0.5465440736901978
Census Tract 238.01; King County; Washington,1534,647,887,132429,62,12,23,129,887,2581,57,0,3312,1118,53,33,23801,0.5782268578878749,0.2547914317925592,0.66243961352657,7.551216123356667e-06,0.5706810107126109,0.30177424900253463,0.7008401564175601,0.0990093185636225,0.41807618367408206
Census Tract 238.05; King County; Washington,2203,231,1972,164747,46,58,165,231,1972,2945,70,0,3655,1349,53,33,23805,0.8951429868361326,0.2535496957403651,0.6309165526675786,6.069913260939501e-06,0.8932670139075888,0.3003035403449715,0.6642171604902883,0.05771019141496325,0.4788744765394529
Census Tract 238.06; King County; Washington,2333,100,2233,162695,83,107,139,323,2233,3352,0,0,3708,1490,53,33,23806,0.957136733819117,0.29198387819077476,0.5981661272923409,6.1464703893788994e-06,0.9563698768912104,0.34582487700609493,0.6261682317869818,0.05984462500162065,0.4970519026714769
Census Tract 238.07; King County; Washington,3495,580,2915,186914,277,110,94,283,2915,5335,23,0,5906,2492,53,33,23807,0.8340486409155937,0.26209262435677533,0.578056214019641,5.350054035545759e-06,0.8310796429658727,0.3104217607629892,0.6028048510804471,0.03764032020026828,0.4454866437523943
Census Tract 238.08; King County; Washington,1834,208,1626,139861,88,0,28,306,1626,2216,0,0,2638,887,53,33,23808,0.8865866957470011,0.25953259532595324,0.6637604245640637,7.149956027770429e-06,0.8845576441643204,0.30738966964137726,0.7023746538911146,0.08782207783942798,0.4955360113840601
Census Tract 239.01; King County; Washington,1773,1009,764,138872,58,52,57,169,764,3309,0,0,4801,2435,53,33,23901,0.43090806542583193,0.4397905759162304,0.4928139970839408,7.200875626476179e-06,0.42072657130444846,0.5208867104823438,0.5037717851725301,0.08924173011625945,0.38365669926889545
Census Tract 239.02; King County; Washington,1042,923,119,250001,0,0,0,0,119,1953,14,0,2798,1938,53,33,23902,0.11420345489443379,0.0,0.3073624017155111,3.9999840000639995e-06,0.09835587075412704,0.0,0.28831704071528813,0.0,0.0966682278673538
Census Tract 240.01; King County; Washington,1693,1142,551,181078,13,7,0,185,551,3113,0,0,4403,2146,53,33,24001,0.325457767277023,0.3720508166969147,0.5126050420168067,5.522482024321011e-06,0.3133896859006232,0.440655931832516,0.5267647096608912,0.042447659477799014,0.3308144967179573
Census Tract 240.02; King County; Washington,1646,827,819,163750,68,10,98,187,819,2890,8,0,4022,1778,53,33,24002,0.4975698663426488,0.4432234432234432,0.5579313774241671,6.106870229007634e-06,0.48858100331111426,0.524952588782376,0.5794241326924093,0.0587405617477284,0.41292457163340696
Census Tract 241; King County; Washington,1757,1649,108,250001,0,11,7,12,108,3403,8,0,4617,2603,53,33,24100,0.061468412066021626,0.2777777777777778,0.43621399176954734,3.9999840000639995e-06,0.04467735729130826,0.3289992119779354,0.43801478989263315,0.0,0.2029228397904692
Census Tract 242; King County; Washington,1011,795,216,249688,15,0,11,100,216,1988,3,0,2889,1747,53,33,24200,0.21364985163204747,0.5833333333333334,0.39529248875043266,4.004998237800776e-06,0.19958144031473005,0.6908983451536643,0.39047283179691694,0.00013979831342984738,0.32027310389468533
Census Tract 243.01; King County; Washington,2650,800,1850,115357,144,229,70,348,1850,3858,53,0,4893,3294,53,33,24301,0.6981132075471698,0.4275675675675676,0.32679337829552424,8.668741385438247e-06,0.6927122197349251,0.5064098140693886,0.31089164345884623,0.13016622716179702,0.4100449761062392
Census Tract 243.02; King County; Washington,1354,1010,344,212708,0,47,45,156,344,2947,12,0,3956,2636,53,33,24302,0.25406203840472674,0.7209302325581395,0.3336703741152679,4.7012806288432965e-06,0.24071663231215593,0.8538677222497113,0.31888122895706095,0.019552340966668372,0.3582544811213992
Census Tract 244; King County; Washington,1277,485,792,126520,57,26,29,247,792,2214,13,0,3166,1574,53,33,24400,0.620203602192639,0.4532828282828283,0.5028427037271004,7.903888713246917e-06,0.6134087513844094,0.5368668959094491,0.5154229786968885,0.10884192639910412,0.4436351380974628
Census Tract 245; King County; Washington,1748,1550,198,250001,48,0,11,12,198,3421,18,0,4957,3133,53,33,24500,0.11327231121281464,0.35858585858585856,0.3679644946540246,3.9999840000639995e-06,0.09740806819308157,0.42470807364424384,0.3587235984033014,0.0,0.22020993506015674
Census Tract 246.01; King County; Washington,1691,1556,135,250001,9,0,0,44,135,3312,0,0,4798,3496,53,33,24601,0.07983441750443525,0.3925925925925926,0.2713630679449771,3.9999840000639995e-06,0.06337194474792325,0.4649855529288154,0.24649358137673483,0.0,0.19371276976336838
Census Tract 246.02; King County; Washington,1173,1128,45,250001,13,0,0,0,45,2427,22,0,3512,2370,53,33,24602,0.03836317135549872,0.28888888888888886,0.3251708428246014,3.9999840000639995e-06,0.021158745984269412,0.3421591804570528,0.30900660728773116,0.0,0.16808113343226333
Census Tract 247.01; King County; Washington,1392,975,417,137721,12,0,32,113,417,2481,32,0,3554,1420,53,33,24701,0.2995689655172414,0.3764988009592326,0.6004501969611705,7.261056774202918e-06,0.2870377134878888,0.44592411177441027,0.6288218279765566,0.09091959690162645,0.3631758125351206
Census Tract 247.03; King County; Washington,1587,1259,328,220964,41,44,18,36,328,3078,3,0,4243,2275,53,33,24703,0.2066792690611216,0.42378048780487804,0.4638227669102051,4.5256240835611235e-06,0.19248614863942792,0.5019244075419478,0.4700902302839133,0.014654988654619927,0.2947889437799772
Census Tract 247.04; King County; Washington,1512,1151,361,153000,99,21,0,117,361,3025,79,0,4352,2096,53,33,24704,0.23875661375661375,0.6565096952908587,0.5183823529411764,6.5359477124183e-06,0.22513738179934034,0.7775682206636412,0.5334766985569005,0.07070335881887412,0.40172141495968905
Census Tract 248; King County; Washington,2333,1565,768,153042,23,10,116,120,768,4507,0,0,6268,2839,53,33,24800,0.32918988426918133,0.3502604166666667,0.5470644543714103,6.5341540230786324e-06,0.3171885733474435,0.4148474438534279,0.5667991125370594,0.07065335027167989,0.3423721200024027
Census Tract 249.01; King County; Washington,1601,1407,194,196193,0,8,7,57,194,3175,53,0,4605,1336,53,33,24901,0.12117426608369769,0.3711340206185567,0.7098805646036916,5.097021810156326e-06,0.1054513951379258,0.4395700811581487,0.7559563066497722,0.030585712858178737,0.3328908739510064
Census Tract 249.02; King County; Washington,1408,1243,165,223250,9,0,0,38,165,2861,0,0,4409,1863,53,33,24902,0.1171875,0.28484848484848485,0.5774552052619641,4.479283314669653e-06,0.10139330273069679,0.3373737373737374,0.6021066085657651,0.013362995399781747,0.26355916101749527
Census Tract 249.04; King County; Washington,1019,945,74,231641,0,0,0,40,74,2118,48,0,2973,625,53,33,24904,0.07262021589793916,0.5405405405405406,0.789774638412378,4.317025051696375e-06,0.05602867550439945,0.6402146827678743,0.848775984053469,0.008839190846728224,0.38846463329311776
Census Tract 249.05; King County; Washington,1337,1241,96,250001,36,7,0,10,96,2659,39,0,3502,1514,53,33,24905,0.07180254300673149,0.5520833333333334,0.5676756139348944,3.9999840000639995e-06,0.05519637381381989,0.6538859338061466,0.5907448332945195,0.0,0.3249567852286215
Census Tract 250.01; King County; Washington,2179,1426,753,170852,27,21,67,293,753,4282,34,0,5968,2396,53,33,25001,0.3455713630105553,0.5418326693227091,0.5985254691689008,5.8530189871935945e-06,0.33386312939210006,0.6417450764318612,0.6265857095230628,0.051663120004710565,0.4134642588379337
Census Tract 250.05; King County; Washington,2647,1577,1070,163250,27,79,56,240,1070,4442,25,0,6108,2261,53,33,25005,0.40423120513789196,0.37570093457943926,0.6298297314996726,6.125574272588055e-06,0.3935724413880049,0.4449791210976337,0.6629545087641777,0.05926203557568104,0.3901920267063743
Census Tract 250.06; King County; Washington,2680,1985,695,186452,51,0,41,274,695,5017,26,0,6756,3531,53,33,25006,0.2593283582089552,0.5266187050359712,0.47735346358792186,5.363310664406925e-06,0.24607717064395535,0.6237257002908312,0.485809980708461,0.038009918622569666,0.3484056925664543
Census Tract 250.07; King County; Washington,1800,1029,771,139286,106,77,125,197,771,3504,0,0,4804,2274,53,33,25007,0.42833333333333334,0.6549935149156939,0.5266444629475437,7.1794724523642005e-06,0.4181057752667922,0.7757724609285169,0.5430754879151857,0.0886450037941398,0.45639968197615866
Census Tract 250.08; King County; Washington,866,731,135,250001,0,66,0,0,135,1900,0,0,2778,1702,53,33,25008,0.1558891454965358,0.4888888888888889,0.3873290136789057,3.9999840000639995e-06,0.14078735054779207,0.5790386130811662,0.3812209918053612,0.0,0.27526173885857985
Census Tract 251.01; King County; Washington,2231,1374,857,122801,77,80,100,167,857,4400,90,0,6459,2908,53,33,25101,0.3841326759300762,0.49474912485414235,0.5497755070444341,8.143256162409101e-06,0.37311433397402294,0.5859794599336297,0.569948770860117,0.11551555605919134,0.4111395302067402
Census Tract 251.03; King County; Washington,1526,1121,405,131678,107,22,0,47,405,2984,30,0,4126,1189,53,33,25103,0.2653997378768021,0.4345679012345679,0.7118274357731459,7.5942830237397285e-06,0.2522571719819426,0.5147009894054811,0.7582181509303382,0.10021003547300344,0.4063465869476913
Census Tract 251.04; King County; Washington,1328,1178,150,201892,0,0,35,15,150,2807,148,0,4476,1432,53,33,25104,0.11295180722891567,0.3333333333333333,0.6800714924039322,4.953143264715789e-06,0.09708183014544051,0.3947990543735224,0.7213245957683031,0.02657433983455768,0.30994495503045594
Census Tract 252.01; King County; Washington,1602,1221,381,110365,5,0,38,197,381,2908,150,0,3900,1745,53,33,25201,0.23782771535580524,0.6299212598425197,0.5525641025641026,9.060843564535859e-06,0.22419186468891286,0.7460769531468141,0.5731885172418677,0.14109814268067639,0.42113886943956774
Census Tract 252.02; King County; Washington,1910,1144,766,118280,223,23,58,119,766,3572,284,0,4855,1844,53,33,25202,0.40104712041884816,0.5522193211488251,0.6201853759011329,8.454514710855598e-06,0.3903313909348162,0.654046997389034,0.6517498482337033,0.12419352914257745,0.45508044142503273
Census Tract 253.02; King County; Washington,2900,526,2374,52425,155,197,277,781,2374,3831,111,0,4504,2117,53,33,25302,0.8186206896551724,0.5939342881213142,0.5299733570159858,1.9074868860276587e-05,0.8153756737450484,0.7034540859309183,0.5469429446465044,0.42029189464833866,0.6215161497427025
Census Tract 253.03; King County; Washington,1632,160,1472,89792,104,130,69,407,1472,2112,17,0,2673,1179,53,33,25303,0.9019607843137255,0.48233695652173914,0.5589225589225589,1.1136849607982894e-05,0.9002067870462687,0.5712785229725563,0.5805756717558642,0.1989777564483832,0.5627596845557681
